id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9961464,"Stunning seaview in 2 bedroom apt, Kennedy Town",36201313,Shirralee,Central & Western,22.28244399,114.1253871,Entire home/apt,1097,1,22,31/7/2018,0.66,2,64
14748846,Kennedy Town Quiet Studio,6809365,Kareem,Central & Western,22.28269928,114.1318008,Entire home/apt,447,3,20,30/7/2018,0.74,2,328
26393942,Spacious & bright room with rooftop in HK,4100806,Paula,Central & Western,22.28740422,114.1466108,Private room,501,3,2,30/7/2018,0.53,2,0
4206533,Spacious Room in the heart of Soho,21669724,Geraud,Central & Western,22.28031956,114.1533465,Private room,400,2,14,29/7/2018,0.28,2,98
16622592,Luxury Quiet Room - 2 terraces - Wan Chai,15298049,Julie,Wan Chai,22.27791009,114.1782127,Private room,650,1,14,29/7/2018,0.63,2,0
27236343,CONVENIENT. Next to MTR & big Mall.,96401644,Mari & Marcél,Sai Kung,22.30762131,114.2586958,Entire home/apt,603,5,1,26/7/2018,0.27,2,0
9086516,Cozy and beautiful room at Sai Kung,43574043,Jiawen,Sai Kung,22.35720091,114.2480414,Private room,486,1,35,23/7/2018,0.96,2,317
26050009,Comfortable bedroom 1 block from the MTR,21178022,Charles,Wan Chai,22.28472707,114.1925394,Private room,243,1,3,22/7/2018,0.7,2,0
992390,Bright Studio in buzzin' Central,5181284,Peter,Central & Western,22.28289468,114.1529338,Entire home/apt,635,10,119,18/7/2018,1.73,2,72
11411010,Cheapest & comfortble room/share,59907425,Kan,Wan Chai,22.27737308,114.1711419,Shared room,188,3,15,17/7/2018,0.46,2,354
21756250,Cozy 2 Bedroom Near Times Square,48553350,David,Wan Chai,22.27845479,114.1835881,Entire home/apt,603,4,6,17/7/2018,0.7,2,16
26503428,Causeway Room 5 Floor with rooftop,162982767,Ray Chandler,Wan Chai,22.27897145,114.1847648,Private room,227,1,2,17/7/2018,0.49,2,0
8263542,saikung village house,43574043,Jiawen,Sai Kung,22.35531676,114.2481415,Private room,572,1,78,15/7/2018,2.06,2,321
22099279,HK Island - Sweet home in Sheung Wan,153503061,Michelle,Central & Western,22.28538939,114.1515851,Shared room,854,1,37,15/7/2018,3.33,2,156
23585831,**OPENING SALE** 5mins to Causeway Bay,104901473,Shirley,Wan Chai,22.26997212,114.1852318,Entire home/apt,423,5,3,14/7/2018,0.44,2,90
23951141,Tastefully Fully Serviced- CausewayBay/HappyValley,180082061,Danny,Wan Chai,22.26922004,114.1863638,Entire home/apt,783,1,13,13/7/2018,1.88,2,0
5187579,"Spacious Apartment in Midlevels, HK",23895756,Richard,Central & Western,22.28207612,114.1505885,Entire home/apt,885,1,4,11/7/2018,0.09,2,0
25390059,"香港元朗全新家私的2房实用550呎,可住5人｡小区有交通枢纽,欢迎长租享受优惠｡会所有游泳健身美容",37450883,Sammi,Yuen Long,22.46431007,114.0619948,Entire home/apt,783,5,1,11/7/2018,0.24,2,48
21510814,"Bright Flat in Sai Ying Pun, Right Next to MTR",33083372,Ben,Central & Western,22.28590159,114.1416461,Private room,329,28,4,4/7/2018,0.37,2,137
11145180,Clean room in quiet area,57929069,Tim,Sai Kung,22.3175204,114.2574625,Private room,227,5,24,3/7/2018,0.72,2,10
24461891,Newly renovated apt  ***5 mins to Causeway bay***,104901473,Shirley,Wan Chai,22.27080536,114.1857298,Entire home/apt,423,5,1,3/7/2018,0.22,2,42
14641858,"Rare new&modern 1 bedroom, 3 stns from Central",4288628,Alvin,Central & Western,22.28759233,114.1381065,Entire home/apt,627,2,7,2/7/2018,0.3,2,36
25553738,Double room Sai Ying pun,32219441,Louise,Central & Western,22.28721341,114.1362387,Private room,298,1,4,1/7/2018,0.83,2,0
15423809,Modern flat in Sai Ying Pun,28875246,Inga,Central & Western,22.28507458,114.1409484,Entire home/apt,799,1,3,1/7/2018,0.33,2,0
25238139,福田口岸/会展中心/商旅/高端现代化两室一厅公寓,183077534,家仪(Kay),Yuen Long,22.51084066,114.0611728,Entire home/apt,509,1,3,1/7/2018,0.53,2,0
20512782,Quiet Street in Great Neighborhood. Charming home!,1952723,Gioia,Central & Western,22.28182651,114.1416536,Private room,501,1,16,29/6/2018,1.11,2,0
24478444,Prime Central Location & Fab Deco!,8860799,Adam,Central & Western,22.28276863,114.1525573,Private room,353,3,4,24/6/2018,0.65,2,0
25899090,Bright little studio in SOHO,29772137,Daniel,Central & Western,22.2815132,114.1522555,Entire home/apt,384,3,3,24/6/2018,0.59,2,35
764696,Single bed room with green view ,4031260,Jen Ai,North,22.5026213,114.1341807,Private room,298,2,38,23/6/2018,0.52,2,347
21314154,privateQueen size 2 bedroom/bathrclub/gym/swim/BBQ,111383397,Stella,Islands,22.29471966,113.9525248,Private room,1316,2,8,23/6/2018,0.62,2,47
8576890,"Stay up n coming Kennedy Town, great location",36201313,Shirralee,Central & Western,22.28272867,114.1257393,Private room,588,1,44,22/6/2018,1.24,2,253
25896988,中环半山靠近扶梯整套三房公寓出租,17535307,Serena,Central & Western,22.28209996,114.1507671,Entire home/apt,1802,3,1,22/6/2018,0.21,2,0
782604,2BRs Serviced Apartment@KennedyTown,4127290,Stephen,Central & Western,22.28345564,114.1304691,Entire home/apt,1003,27,26,20/6/2018,0.36,2,252
18191667,"Huge APT, Full Harbour/Park view 5 mins to MTR",8399987,Amy,Wan Chai,22.28226614,114.1859035,Entire home/apt,1097,2,7,18/6/2018,0.6,2,0
25387299,全新香港3房2浴室!交通便利的家!可以享受5分钟生活圈｡预订长租并且享受促销｡会所有游泳健身美食美容,37450883,Sammi,Yuen Long,22.46648202,114.0634707,Entire home/apt,979,4,3,18/6/2018,0.6,2,82
26010482,"福田口岸地铁口,福田中心区｡可步行过香港温馨家庭两房",189020526,蓝,Yuen Long,22.51662072,114.0741975,Entire home/apt,478,1,1,17/6/2018,0.2,2,365
24080459,#ZL·home|2#  干净温馨北欧清新风河景夜景房  福田口岸香港出入境口福田地铁站旁,181261031,天天,Yuen Long,22.51656304,114.0722073,Shared room,227,1,3,10/6/2018,0.41,2,356
23636465,獨立床位+寬敞公用空間,176902435,Sandy,Wan Chai,22.28128966,114.185358,Shared room,204,4,2,10/6/2018,0.28,2,72
22973056,【Taste.夏】罗湖东门文锦渡.万象国贸.休闲舒适2BDR,161644518,林,North,22.53547176,114.1234967,Entire home/apt,564,1,7,5/6/2018,0.74,2,161
24143549,【限时特惠】福田口岸/保税区/落马洲/会展中心近香港阳光宁静雅两居室,181278198,萍,Yuen Long,22.50994491,114.0612612,Entire home/apt,674,1,3,3/6/2018,0.44,2,85
13688877,Spacious room in cozy flat+rooftop,3037660,Pj,Central & Western,22.28684405,114.1408851,Private room,478,2,2,3/6/2018,0.15,2,0
22555437,香港海灣軒客廳招租,165738737,Katherine,Yau Tsim Mong,22.29909334,114.1845286,Shared room,9996,1,1,3/6/2018,0.18,2,0
25082395,Lamma Island Beach House,7374286,Orlando,Islands,22.20543431,114.1255387,Entire home/apt,329,1,2,1/6/2018,0.35,2,0
23439116,Spacious with amazing view on Hong Kong Bay !,80417854,Edward,Central & Western,22.28851907,114.147159,Private room,400,2,2,29/5/2018,0.26,2,0
24922192,Bright apartment with a fantastic view,30880550,Joosje,Central & Western,22.28526594,114.1490285,Entire home/apt,901,2,1,28/5/2018,0.18,2,17
19814082,The Coronanation - upper class apartment,16598021,Simon,Yau Tsim Mong,22.30894202,114.1651724,Entire home/apt,360,2,3,27/5/2018,0.18,2,140
24683875,福田口岸/会展中心/商旅/CBD高端安全温馨公寓,183077534,家仪(Kay),Yuen Long,22.51242077,114.0618053,Entire home/apt,439,1,2,24/5/2018,0.32,2,0
24220991,"Cozy Studio at Kennedy Town, Hong Kong Island",65730387,Matt,Central & Western,22.2829112,114.132402,Entire home/apt,447,2,7,23/5/2018,0.98,2,0
24523869,Centrally Located Wan Chai Apartment with Rooftop,50553640,Alexandra,Wan Chai,22.2775063,114.1784459,Private room,501,3,2,21/5/2018,0.32,2,0
22852531,Luxurious cozy quiet Studio+ king bed @WanChai,33584799,Rose,Wan Chai,22.27525475,114.1746367,Entire home/apt,791,3,4,20/5/2018,0.42,2,0
20016518,*XMAS OFFER!* Quiet Bright Room in Central!,765216,Bruno,Central & Western,22.28159542,114.1530773,Private room,588,3,3,14/5/2018,0.41,2,10
24810809,"Cozy Tent, Lake View, BBQ",175179445,Rymma,North,22.50428334,114.2336701,Entire home/apt,125,1,1,13/5/2018,0.16,2,365
7989052,Well located & cozy cute flat + spacious rooftop,3037660,Pj,Central & Western,22.28691382,114.1393388,Private room,400,5,40,12/5/2018,1.03,2,45
16850113,"Heart of sheung shui shared area, convenient!",107831376,V,North,22.50258931,114.1274174,Shared room,556,3,11,11/5/2018,0.5,2,89
21839778,"Central, Modern Single Bdrm Shared Flat W Rooftop",103489801,Lucy,Central & Western,22.28593652,114.1511728,Private room,752,3,1,10/5/2018,0.16,2,73
21029811,"Modern Bright Flat, Stunning Views of Sai Kung",2033318,Blake And Katie,Sai Kung,22.38338749,114.2672816,Entire home/apt,854,2,3,6/5/2018,0.22,2,0
23613321,City center Seaview and fully furnished doubleroom,39585493,Chow,Kowloon City,22.31335754,114.1906245,Private room,282,1,1,5/5/2018,0.16,2,0
12723907,listing_id: (Phone number hidden by Airbnb) Standard Double / Twin bed room,69134367,Park,Wan Chai,22.27638717,114.1766726,Private room,447,1,7,3/5/2018,0.23,2,125
24642498,"Cozy Tent, Amazing Lake View, Best location",175179445,Rymma,Tai Po,22.50260424,114.2393867,Entire home/apt,110,1,2,1/5/2018,0.3,2,0
24584459,1 BR APT IN THE HEART OF SOHO W/ TERRACE,43777633,Enguerrand,Central & Western,22.28441175,114.1539143,Entire home/apt,901,15,1,1/5/2018,0.15,2,0
19754109,5 mins to KwunTong MTR cozy & warm apartment,139370672,Raymond & Yannie,Kwun Tong,22.31234429,114.2282081,Entire home/apt,987,30,26,30/4/2018,1.64,2,0
8277569,Prime Central Location & Fab Deco!,8860799,Adam,Central & Western,22.28493994,114.1538973,Entire home/apt,627,5,18,30/4/2018,0.47,2,0
23317959,旺角太子的私家空中花園,173637985,蘭芳姐,Sham Shui Po,22.32757847,114.1691984,Entire home/apt,1676,1,1,23/4/2018,0.15,2,0
14095096,"1分鐘可到旺角地鐵站,免費無線上網,鄰近大小型購物商場,叧備有1-4人房",84819379,Chris,Yau Tsim Mong,22.31655485,114.1714073,Private room,290,1,36,22/4/2018,1.3,2,97
12815898,Cozy apartment with amazing HK view  1 BR/4 guests,22157506,Mary,Central & Western,22.28721952,114.1511983,Entire home/apt,1097,7,4,22/4/2018,0.25,2,9
23159456,獨立套房,172150925,Annie,Yuen Long,22.47307366,114.0510526,Private room,212,4,1,18/4/2018,0.14,2,0
23619064,"Double Room, Mid-Levels, Quiet area 5 mins to Soho",106921351,Samuel,Central & Western,22.28276887,114.148371,Private room,799,2,2,15/4/2018,0.28,2,0
15077533,"100M to MTR, Shopping Mall & UST",4310597,Lea,Sai Kung,22.32298104,114.2569059,Private room,384,30,36,14/4/2018,1.4,2,341
4933210,"Ethnic House with rooftop rooms, big terrace",2246651,Chen,Tai Po,22.44237858,114.1289266,Entire home/apt,799,2,23,12/4/2018,0.52,2,285
19853640,5 mins to KwunTong MTR cozy & warm apartment,139370672,Raymond & Yannie,Kwun Tong,22.31238907,114.2285752,Entire home/apt,885,30,7,11/4/2018,0.46,2,41
7447087,Entire flat - Sheung Wan / Soho / Man Mo Temple,7343250,Pauline & Alex,Central & Western,22.28400186,114.150327,Entire home/apt,1199,1,26,9/4/2018,0.65,2,0
389017,Causeway Bay Tai Hang Quiet & Light,1946293,Su,Wan Chai,22.2781381,114.1922753,Private room,486,2,40,8/4/2018,0.49,2,135
22162331,Cozy Spacious Studio - Soho ( Staunton's),77074642,Vrushali,Central & Western,22.28202216,114.1523493,Entire home/apt,650,2,3,8/4/2018,0.27,2,22
24023700,Private studio Sheung Wan Central 1min MTR,49819843,Sid,Central & Western,22.28689506,114.1507319,Private room,298,2,3,8/4/2018,0.4,2,0
11778721,"Mountain view flat, 1 BR + kid room, 10min Central",1487868,P&C,Central & Western,22.28132774,114.1492404,Entire home/apt,854,6,2,8/4/2018,0.27,2,0
22962655,"Modern, Design Inspired 2BR Apartment",17577593,Alana,Central & Western,22.28753134,114.1411193,Entire home/apt,799,3,2,8/4/2018,0.26,2,0
21582387,"二樓整層套房,歡迎家庭入住,可帶小孩,可帶寵物入住,所有設備齊,門外就是巴士站｡出上水鐵路站非常便利",121801614,Suet Ham,North,22.51792497,114.1243409,Entire home/apt,400,1,13,7/4/2018,1.05,2,12
23007600,Cosy private room with beautiful rooftop!,21475805,Tash,Wan Chai,22.27722235,114.1777275,Private room,439,2,1,6/4/2018,0.14,2,0
13364441,Cozy Room in Star Street,24238278,Candy,Wan Chai,22.27601076,114.1679552,Private room,400,3,10,4/4/2018,0.37,2,347
20397517,*XMAS OFFER* Spacious Central Apt 4-6ppl,765216,Bruno,Central & Western,22.28160944,114.151145,Entire home/apt,1387,3,6,2/4/2018,0.45,2,6
15972353,Entire apartment with garden rooftop,23590992,Jennifer,Wan Chai,22.27731147,114.1711206,Entire home/apt,799,2,6,2/4/2018,0.26,2,62
23908156,"Spacious flat Mid-Levels, Quiet area 5 min to Soho",106921351,Samuel,Central & Western,22.2835037,114.1476321,Private room,1003,2,1,1/4/2018,0.13,2,0
23983230,Oasis in the middle of busy life,739542,Cavan,Central & Western,22.28565895,114.1361534,Entire home/apt,548,2,1,1/4/2018,0.13,2,0
23007417,Private room in musician's house,170680639,Dmitry,Central & Western,22.28711698,114.1558543,Private room,345,1,5,26/3/2018,0.54,2,0
19440491,"獨立套房,可煮飯,有冰箱,洗衣機,電視,獨立廚衛,冷氣等,近巴士站,可長短租,有優惠",121801614,Suet Ham,North,22.51809577,114.1263348,Entire home/apt,282,1,17,25/3/2018,1.05,2,226
22000012,BEST LOCATION apartment w/ PRIVATE roof,142518010,Danny,Central & Western,22.28183265,114.1532565,Private room,650,2,6,25/3/2018,0.53,2,21
21442208,Double bed in bright & beautiful getaway.,11738472,Erik Dos Santos,Islands,22.22367795,114.1142086,Private room,400,3,5,25/3/2018,0.39,2,39
23007416,Private room in Big house (Cheung chau island),170680639,Dmitry,Central & Western,22.28174123,114.1638728,Private room,227,1,4,25/3/2018,0.45,2,0
22360332,Cozy 1 bedroom flat in the heart of Hong Kong,163505571,Mali,Central & Western,22.28156818,114.1543695,Entire home/apt,580,2,4,24/3/2018,0.37,2,0
23575809,50% Off: 380 sqft Modernly Designed Studio #3,143485958,Amy,Wan Chai,22.27679426,114.1904532,Private room,1998,1,1,22/3/2018,0.13,2,0
5817663,KOWLOON-UNIQUE PENTHOUSE-4BD3BTH-MTR-MALL-BUDGET,28371813,Jomar,Yau Tsim Mong,22.31284278,114.1695677,Entire home/apt,2342,2,27,16/3/2018,0.64,2,317
4520543,NEW 5 Star 1BR Apartment in Central,10957472,Caroline,Central & Western,22.28066958,114.1552064,Entire home/apt,1582,2,42,13/3/2018,0.87,2,341
21184042,單人&雙床房 for cheap Budget Single or twins traveller,16783617,Vanessa,North,22.48767275,114.1455198,Private room,227,1,5,13/3/2018,0.51,2,0
5569350,Studio in French quarter 1 min walk to Metro,12448573,David,Central & Western,22.28624624,114.1511561,Entire home/apt,431,3,8,7/3/2018,0.34,2,0
16850781,Sofa bed sheung shui. Economic!,107831376,V,North,22.50077412,114.1289136,Shared room,204,3,2,7/3/2018,0.11,2,89
23492918,【商務及本地租客精選】3 分鐘到達油麻地港鐵站 香港油麻地免佣月租式套房連獨立廁所$5900起,10428889,Theshanghai,Yau Tsim Mong,22.31173965,114.1701494,Entire home/apt,196,28,1,4/3/2018,0.12,2,77
2401875,SOHO 1BR Apartment with view,2792919,Michael,Central & Western,22.28004233,114.1535954,Entire home/apt,1191,30,56,1/3/2018,1,2,227
11533406,Tai Hang (Causeway Bay) Sunny Aprt',1946293,Su,Wan Chai,22.27927899,114.1924309,Entire home/apt,760,2,11,25/2/2018,0.34,2,0
21794284,和风房,157862535,得,Sha Tin,22.37237399,114.1764577,Private room,298,28,1,23/2/2018,0.11,2,178
12938127,Village flat 5m walk from Sai Kung,2442894,Simon,Sai Kung,22.3854795,114.2694452,Entire home/apt,588,7,13,22/2/2018,0.44,2,0
13470986,Lovely Flat in Great Location,43348056,Katrina,Wan Chai,22.27652357,114.1749231,Entire home/apt,603,4,6,22/2/2018,0.21,2,0
22198325,"Cosy, charming 2 bedroom flat in SoHo",103684571,Rebecca,Central & Western,22.28322258,114.1518539,Entire home/apt,987,3,2,21/2/2018,0.19,2,0
17131019,Sunlit Charm in Convenient Neighborhood,1952723,Gioia,Central & Western,22.28190121,114.1429478,Entire home/apt,752,2,18,20/2/2018,1.03,2,0
5106965,2-room cozy modern appartment -Soho,21669724,Geraud,Central & Western,22.28078634,114.1534295,Entire home/apt,948,2,10,20/2/2018,0.22,2,26
17984673,Near to airport and Pui o beach closy ground floor,8999215,Jenny,Islands,22.24309104,113.9810025,Entire home/apt,588,3,4,20/2/2018,0.22,2,365
20804962,Cozy Room Near Center,37323598,Keira,Yuen Long,22.51557568,114.0737144,Private room,235,2,3,20/2/2018,0.21,2,0
20223437,The Percivals,9695945,Paulus,Wan Chai,22.28009408,114.1823841,Entire home/apt,682,28,2,20/2/2018,0.19,2,0
23174234,Cosy Room in Modern Apartment in Sheung Wan.,16027254,Stella,Central & Western,22.28352015,114.1481288,Private room,752,2,2,20/2/2018,0.22,2,0
13351174,Bright and cozy apartment in the middle of Soho,21028624,Frederic,Central & Western,22.28147927,114.1515384,Entire home/apt,729,1,6,19/2/2018,0.29,2,0
21568835,Private room in a cozy apartment in Soho,6182563,Mathilde,Central & Western,22.28277138,114.1537832,Private room,384,3,4,19/2/2018,0.32,2,46
22309578,Cozy Apartment with Stunning Harbour Views,6394019,Madelon,Central & Western,22.28498511,114.1412156,Entire home/apt,799,2,2,19/2/2018,0.19,2,0
13466743,2 floors and rooftop near the beach,14298545,Karen,Islands,22.24825432,113.9800019,Entire home/apt,697,3,3,18/2/2018,0.11,2,0
22818700,Modern and spacious apartment with amazing views,64107864,Michelle,Islands,22.29572796,114.0128031,Private room,1003,2,2,17/2/2018,0.21,2,5
11693984,跑馬地高尚住宅,48586580,Mrs. Chen,Wan Chai,22.26904441,114.1852223,Entire home/apt,1340,28,15,15/2/2018,0.47,2,330
20950153,French - style cozy suite in POHO,119602234,Vivien,Central & Western,22.28488279,114.1486072,Entire home/apt,854,28,1,13/2/2018,0.11,2,316
19101988,Cozy Studio Apartments in North Point,83634075,Lawrence,Eastern,22.29069617,114.2002036,Entire home/apt,329,31,2,8/2/2018,0.12,2,149
11326308,New Ensuite Studios in Alpha House,57169226,Ace,Yau Tsim Mong,22.29572183,114.1698265,Entire home/apt,447,30,3,23/1/2018,0.12,2,140
16425379,Space cozy flat. 2 mins HKU station,16119187,Cherry,Central & Western,22.28659588,114.1339447,Private room,353,1,5,20/1/2018,0.25,2,359
22240909,Very nice apt with breathtaking view in Soho,86281800,François,Central & Western,22.28187145,114.1507577,Entire home/apt,1598,4,1,7/1/2018,0.1,2,293
3901962,NEW ROOM ON 1ST STREET + PRIVATE ROOFTOP,20204555,Jorge,Central & Western,22.28712381,114.142785,Private room,470,4,14,6/1/2018,0.28,2,0
16026753,Sea View Master Room,74600495,Sherry,Kwun Tong,22.29340721,114.236602,Private room,329,3,8,6/1/2018,0.35,2,327
8240735,House in quiet village in Sai Kung,33725070,Tara,Sai Kung,22.39059752,114.2601803,Entire home/apt,2499,2,8,4/1/2018,0.22,2,124
16360898,Ideal Soho Studio w/ balcony & rooftop,10312578,Namasri,Central & Western,22.28142344,114.1531924,Entire home/apt,799,10,4,4/1/2018,0.18,2,0
2602382,銅鑼灣羅馬假日賓館,12970634,Sandy,Wan Chai,22.27792518,114.18494,Private room,400,2,22,3/1/2018,0.39,2,316
20157105,"Cozy Apartement in Wan Chai, directly next to MTR",39728301,Elisabeth,Wan Chai,22.27799858,114.1722012,Entire home/apt,752,2,2,3/1/2018,0.13,2,0
15691712,AMAZING 2 BED *NEW BUILDING* HONG KONG,19782073,Ricci & Judy,Wan Chai,22.28580924,114.1915559,Entire home/apt,1496,3,1,3/1/2018,0.1,2,9
22326501,"Private Rooftop + Queen Bedroom
SaiYingPun Metro",1742740,Bertha,Central & Western,22.28696896,114.1414045,Private room,901,3,1,3/1/2018,0.1,2,0
5615753,Spacious Apartment & Double Room,23895756,Richard,Central & Western,22.28101601,114.1501426,Entire home/apt,627,1,54,2/1/2018,1.23,2,0
4116607,SOHO - DESIGN APARTMENT W/ TERRACE,15068582,Alejandro,Central & Western,22.28051301,114.1521328,Entire home/apt,1590,3,39,2/1/2018,0.79,2,225
21803435,"Sharing a sofa bed, Quarry Bay 位於鰂魚涌",82054608,Jonathan J K,Eastern,22.28321067,114.2118298,Private room,282,2,10,2/1/2018,0.86,2,6
19953202,Spacious Private Room 3min to MTR Female only,39091865,Kathleen,Sai Kung,22.30821394,114.2605997,Private room,603,2,4,2/1/2018,0.31,2,0
16849271,Peaceful Hideaway tucked into HK's central area,26560288,Léna,Central & Western,22.2825303,114.1533095,Entire home/apt,650,4,3,2/1/2018,0.14,2,0
21268419,Cozy & bright apartment with rooftop in Sheung Wan,69756521,Theo,Central & Western,22.28387606,114.1485914,Entire home/apt,1199,3,3,2/1/2018,0.25,2,0
21806677,"10 mins - MTR, Well-equip room + Kitchen",156276476,Michelle,Sham Shui Po,22.34094413,114.1530249,Entire home/apt,415,29,2,2/1/2018,0.18,2,0
21921663,Newly established luxury apartment in HK central,58516922,Derek,Eastern,22.27589289,114.1955276,Entire home/apt,901,5,1,2/1/2018,0.09,2,0
13536898,Spacious 1 bedroom apartment near Sai Ying Pun MTR,77858085,Linda,Central & Western,22.28509202,114.1342731,Entire home/apt,572,3,21,1/1/2018,0.82,2,0
13837707,Cozy 1 bedroom flat next to MTR!,21399120,Millie,Yau Tsim Mong,22.32568493,114.167581,Entire home/apt,486,3,4,1/1/2018,0.14,2,0
18481292,Tatami Bed in Huge Studio with En-suite Bathroom,36382201,Chan,Central & Western,22.28167374,114.1408469,Private room,494,2,4,1/1/2018,0.24,2,0
22423626,BBQ rooftop with amazing views in midlevels,34012388,Chau Nog,Central & Western,22.2850734,114.1427128,Entire home/apt,580,1,3,1/1/2018,0.28,2,0
22380371,Convenient apartment in the heart of HK,44722154,Nacho,Central & Western,22.28268217,114.1530385,Entire home/apt,603,2,1,1/1/2018,0.09,2,0
16166668,"Modern, clean and bright studio in city center",1300562,Max,Central & Western,22.28790596,114.1480415,Entire home/apt,556,5,3,27/12/2017,0.13,2,0
2532565,銅鑼灣羅馬假日賓館,12970634,Sandy,Wan Chai,22.27775238,114.1861343,Private room,447,1,13,26/12/2017,0.23,2,316
18885338,Private room in spacious/clean fully equipped flat,62759457,Agathe,Wan Chai,22.27687577,114.1734324,Private room,329,2,7,18/12/2017,0.4,2,0
16711373,"Huge QUIET LOFT next door to HKU, PRIVATE BATHROOM",36382201,Chan,Central & Western,22.28177031,114.1425226,Private room,979,2,16,17/12/2017,0.74,2,0
22196462,wanchai studio near MTR,119050110,Antoine,Wan Chai,22.27935441,114.1734194,Entire home/apt,447,2,2,17/12/2017,0.18,2,0
19299838,本月优惠-铜锣湾地鐡站獨立房間大床,135151107,敏,Wan Chai,22.27964004,114.1834505,Private room,282,1,9,10/12/2017,0.55,2,0
21612444,New 1BRS Mong Kok MTR Fit 2ppl,13527132,Vincent,Yau Tsim Mong,22.31932308,114.1709144,Private room,204,30,1,4/12/2017,0.09,2,74
2789756,Luxury 2 bedrooms apt in Hung Hom,14269332,Danny,Yau Tsim Mong,22.29953654,114.1844396,Private room,1998,2,13,30/11/2017,0.26,2,362
15895264,Double bed room Sheung Wan. Bright & Nice view 27F,80417854,Edward,Central & Western,22.28597394,114.1398232,Private room,509,2,3,23/11/2017,0.13,2,0
21028555,Quiet Cozy Flat close to Central,35350321,Ann,Central & Western,22.2853309,114.1402265,Entire home/apt,697,3,1,22/11/2017,0.08,2,21
13401153,Bright Studio - Sheung Wan/Soho/Man Mo Temple,7343250,Pauline & Alex,Central & Western,22.28488033,114.1498243,Entire home/apt,901,1,129,21/11/2017,4.45,2,0
11487321,Brand new comfy room in style,45568554,Mark,Central & Western,22.28567064,114.1314384,Private room,313,1,15,19/11/2017,0.49,2,285
21684772,夜景房,157862535,得,Sha Tin,22.3747898,114.1757528,Private room,400,28,1,19/11/2017,0.08,2,0
14224933,Sunny apartment with roof terrace in Sai Ying Pun,40347994,Katherine,Central & Western,22.28579357,114.1423377,Entire home/apt,595,5,6,10/11/2017,0.22,2,64
501379,"Quiet, rural outlying island flat",2474113,Graham,Islands,22.23696615,114.1105929,Entire home/apt,580,5,30,9/11/2017,0.51,2,0
19298436,Special price - Single room in Causeway Bay,135151107,敏,Wan Chai,22.27889212,114.183645,Private room,251,1,3,5/11/2017,0.19,2,0
21166048,"温馨简洁大客厅,折叠沙发床",122109083,Simon,Wan Chai,22.27818279,114.1703705,Shared room,235,1,5,22/10/2017,0.37,2,0
21047618,Home,119458398,Amy,Sham Shui Po,22.33339246,114.1597571,Private room,885,3,1,20/10/2017,0.08,2,83
6751286,Cozy Studio Flat @the heart of SYP,35350321,Ann,Central & Western,22.28517391,114.1397932,Entire home/apt,697,3,1,16/10/2017,0.08,2,21
17416779,Second room for rent with terrace in cozy apt,50353207,Maggie,Central & Western,22.28513576,114.1408302,Private room,165,1,18,13/10/2017,0.87,2,139
20157527,"Cozy Apartement in Wan Chai, directly next to MTR",39728301,Elisabeth,Wan Chai,22.27821317,114.1725199,Private room,251,2,2,8/10/2017,0.13,2,0
9325824,Brand new harbor view room in style,45568554,Mark,Central & Western,22.2848635,114.1315919,Private room,447,1,19,7/10/2017,0.57,2,315
12715240,Superior double room,69134367,Park,Wan Chai,22.27587456,114.17663,Private room,501,1,3,7/10/2017,0.1,2,136
17847959,"温馨的环境,大客厅,折叠沙发床",122109083,Simon,Wan Chai,22.27891335,114.1706844,Shared room,235,1,1,6/10/2017,0.07,2,170
11987354,"【單人房 x 2】粉嶺過關首選, fresh area with dependent room.",16783617,Vanessa,North,22.49410628,114.1317104,Private room,243,2,3,2/10/2017,0.2,2,0
9518860,In Tsim Sha Tsui shopping center; near Hong Kong Avenue of stars Harbor City and Tsim Sha Tsui MTR Tsim Sha Tsui MTR; Independent bathroom; accommodate for 1-2 people,49319406,伟章,Yau Tsim Mong,22.29823541,114.1703581,Private room,10129,1,26,22/9/2017,0.82,2,0
16993107,❤ ★★★★★ Luxury Double Room near MTR + Specials,113168367,Jessie And Manu,Sha Tin,22.36890282,114.1758626,Private room,266,1,65,20/9/2017,3.13,2,0
20302298,Space Capsules Sharing place 共享空間,144810600,先生,Sham Shui Po,22.32869463,114.1640989,Shared room,266,30,1,19/9/2017,0.07,2,365
16935322,❤ ★★★★★ Luxury Double Bed Room near MTR + Specials,113168367,Jessie And Manu,Sha Tin,22.37000984,114.1755558,Private room,266,1,50,18/9/2017,2.38,2,0
20669822,Bright private bedroom in a cozy flatshare,9517471,Emma,Wan Chai,22.27637319,114.1757018,Private room,478,2,1,17/9/2017,0.07,2,0
1317574,NEW Modern Studio at mid Central HK,7139962,Patra,Central & Western,22.28567351,114.1561185,Entire home/apt,901,3,86,14/9/2017,1.35,2,129
19745630,"Spacious sunny cozy girl room, w/lift, 2min to MTR",33584799,Rose,Yau Tsim Mong,22.32388491,114.1661751,Private room,259,3,1,11/9/2017,0.07,2,0
19559179,Master Bedroom W/ Private Bathroom in 3BR,99098047,Clara,Wan Chai,22.2788504,114.1722434,Private room,400,2,9,5/9/2017,0.55,2,0
